InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
549462,84910A,Unknown,-16,2011-04-08 14:21:00,0.0,Unknown,United Kingdom
549463,84919,Unknown,-17,2011-04-08 14:21:00,0.0,Unknown,United Kingdom
549464,20701,Unknown,-6,2011-04-08 14:21:00,0.0,Unknown,United Kingdom
549465,84415B,Unknown,-5,2011-04-08 14:22:00,0.0,Unknown,United Kingdom
549466,20816,Unknown,-11,2011-04-08 14:22:00,0.0,Unknown,United Kingdom
549470,46775D,Unknown,-8,2011-04-08 14:28:00,0.0,Unknown,United Kingdom
549489,85146,Unknown,8,2011-04-08 15:05:00,0.0,Unknown,United Kingdom
549492,21736,Unknown,5,2011-04-08 15:06:00,0.0,Unknown,United Kingdom
549494,22168,Unknown,6,2011-04-08 15:06:00,0.0,Unknown,United Kingdom
549497,21527,Unknown,3,2011-04-08 15:06:00,0.0,Unknown,United Kingdom
549498,22847,Unknown,1,2011-04-08 15:06:00,0.0,Unknown,United Kingdom
549500,79321,Unknown,1,2011-04-08 15:06:00,0.0,Unknown,United Kingdom
549502,84459B,Unknown,1,2011-04-08 15:07:00,0.0,Unknown,United Kingdom
549506,22415,Unknown,-31,2011-04-08 15:07:00,0.0,Unknown,United Kingdom
549510,84559B,Unknown,-158,2011-04-08 15:08:00,0.0,Unknown,United Kingdom
549514,20820,Unknown,-3,2011-04-08 15:09:00,0.0,Unknown,United Kingdom
549527,21620,Mystery! Only Ever Imported 1800,-1479,2011-04-08 16:03:00,0.0,Unknown,United Kingdom
549528,21422,Unknown,-55,2011-04-08 16:44:00,0.0,Unknown,United Kingdom
549529,21830,"Merchant Chandler Credit Error, Sto",-576,2011-04-08 16:56:00,0.0,Unknown,United Kingdom
549531,21622,Possible Damages Or Lost?,-750,2011-04-08 17:05:00,0.0,Unknown,United Kingdom
549695,84751B,Unknown,-24,2011-04-11 13:50:00,0.0,Unknown,United Kingdom
549846,21100,Damaged,-6,2011-04-12 14:30:00,0.0,Unknown,United Kingdom
549848,84531A,Unknown,-34,2011-04-12 14:51:00,0.0,Unknown,United Kingdom
549849,84531B,Unknown,-23,2011-04-12 14:51:00,0.0,Unknown,United Kingdom
549935,35915C,Damaged,-43,2011-04-13 11:16:00,0.0,Unknown,United Kingdom
549948,37488A,Damaged,-1,2011-04-13 12:55:00,0.0,Unknown,United Kingdom
549950,37487B,Damaged,-6,2011-04-13 12:57:00,0.0,Unknown,United Kingdom
549952,37482P,Damaged,-93,2011-04-13 13:05:00,0.0,Unknown,United Kingdom
550133,85099F,Unknown,-1092,2011-04-14 13:49:00,0.0,Unknown,United Kingdom
550153,85167B,Damaged,-1,2011-04-14 14:44:00,0.0,Unknown,United Kingdom
550188,22636,Childs Breakfast Set Circus Parade,1,2011-04-14 18:57:00,0.0,12457.0,Switzerland
550460,47556B,Did A Credit And Did Not Tick Ret,1300,2011-04-18 13:18:00,0.0,Unknown,United Kingdom
550501,35915C,Unknown,30,2011-04-18 15:28:00,0.0,Unknown,United Kingdom
550502,84535A,Unknown,320,2011-04-18 15:29:00,0.0,Unknown,United Kingdom
550753,84763,Display,-150,2011-04-20 11:53:00,0.0,Unknown,United Kingdom
550757,16202B,Unknown,-9,2011-04-20 12:08:00,0.0,Unknown,United Kingdom
550758,85017A,Unknown,-8,2011-04-20 12:09:00,0.0,Unknown,United Kingdom
550759,21087,Unknown,-7,2011-04-20 12:09:00,0.0,Unknown,United Kingdom
550760,84750B,Unknown,-4,2011-04-20 12:09:00,0.0,Unknown,United Kingdom
550761,84388,Unknown,6,2011-04-20 12:10:00,0.0,Unknown,United Kingdom
550762,85030,Unknown,-9,2011-04-20 12:10:00,0.0,Unknown,United Kingdom
550763,84666,Unknown,-5,2011-04-20 12:11:00,0.0,Unknown,United Kingdom
550800,22458,Missing,-65,2011-04-20 14:48:00,0.0,Unknown,United Kingdom
550815,85027L,Unknown,8,2011-04-20 16:42:00,0.0,Unknown,United Kingdom
550908,20827,Damages,-68,2011-04-21 12:39:00,0.0,Unknown,United Kingdom
550922,22784,Damages,-25,2011-04-21 14:29:00,0.0,Unknown,United Kingdom
550926,22469,Unknown,8,2011-04-21 14:39:00,0.0,Unknown,United Kingdom
550927,84990,Unknown,1,2011-04-21 14:40:00,0.0,Unknown,United Kingdom
550928,22867,Unknown,3,2011-04-21 14:41:00,0.0,Unknown,United Kingdom
550929,22470,Unknown,2,2011-04-21 14:41:00,0.0,Unknown,United Kingdom
550930,22988,Unknown,2,2011-04-21 14:41:00,0.0,Unknown,United Kingdom
550943,21316,Unknown,-5,2011-04-21 15:51:00,0.0,Unknown,United Kingdom
550945,79329,Unknown,-2,2011-04-21 15:52:00,0.0,Unknown,United Kingdom
550947,21319,Adjustment,3,2011-04-21 15:55:00,0.0,Unknown,United Kingdom
550948,17109D,Adjustment,14,2011-04-21 15:56:00,0.0,Unknown,United Kingdom
550950,17091A,Found,84,2011-04-21 16:14:00,0.0,Unknown,United Kingdom
550951,84531A,Returned,2,2011-04-21 16:15:00,0.0,Unknown,United Kingdom
550952,84531B,Returned,2,2011-04-21 16:16:00,0.0,Unknown,United Kingdom
550954,47013A,Damaged,-2,2011-04-21 16:18:00,0.0,Unknown,United Kingdom
550970,82599,Unknown,-11,2011-04-21 17:02:00,0.0,Unknown,United Kingdom
550975,20941,Unknown,20,2011-04-21 17:28:00,0.0,Unknown,United Kingdom
550976,84921,Unknown,6,2011-04-21 17:28:00,0.0,Unknown,United Kingdom
550977,85200,Unknown,6,2011-04-21 17:29:00,0.0,Unknown,United Kingdom
550979,85145,Unknown,9,2011-04-21 17:31:00,0.0,Unknown,United Kingdom
550980,21445,Unknown,1,2011-04-21 17:31:00,0.0,Unknown,United Kingdom
550981,21911,Unknown,1,2011-04-21 17:32:00,0.0,Unknown,United Kingdom
550982,22632,Unknown,5,2011-04-21 17:33:00,0.0,Unknown,United Kingdom
550983,22866,Unknown,4,2011-04-21 17:34:00,0.0,Unknown,United Kingdom
550984,85008,Unknown,1,2011-04-21 17:35:00,0.0,Unknown,United Kingdom
550985,22777,Unknown,4,2011-04-21 17:40:00,0.0,Unknown,United Kingdom
551019,22467,Wrong Code?,-100,2011-04-26 11:19:00,0.0,Unknown,United Kingdom
551020,22719,Wrong Code,-110,2011-04-26 11:19:00,0.0,Unknown,United Kingdom
551126,82483,Unknown,18,2011-04-26 12:47:00,0.0,Unknown,United Kingdom
551168,85068,Unknown,-4,2011-04-26 16:06:00,0.0,Unknown,United Kingdom
551201,16015,Unknown,-620,2011-04-27 11:33:00,0.0,Unknown,United Kingdom
551240,51020A,Adjustment,41,2011-04-27 11:48:00,0.0,Unknown,United Kingdom
551243,51020B,Adjust,-53,2011-04-27 11:49:00,0.0,Unknown,United Kingdom
551302,48189,Damaged,-18,2011-04-27 14:55:00,0.0,Unknown,United Kingdom
551304,48189,Adjustment,2,2011-04-27 14:56:00,0.0,Unknown,United Kingdom
551318,21898,Unknown,60,2011-04-27 15:25:00,0.0,Unknown,United Kingdom
551319,22459,Unknown,65,2011-04-27 15:25:00,0.0,Unknown,United Kingdom
551320,21897,Unknown,60,2011-04-27 15:25:00,0.0,Unknown,United Kingdom
551321,22719,Unknown,36,2011-04-27 15:26:00,0.0,Unknown,United Kingdom
551322,85099F,Unknown,101,2011-04-27 15:28:00,0.0,Unknown,United Kingdom
551323,21398,Damages,-9,2011-04-27 15:31:00,0.0,Unknown,United Kingdom
551324,85017C,Found,13,2011-04-27 15:47:00,0.0,Unknown,United Kingdom
551326,85017A,Unknown,-2,2011-04-27 15:51:00,0.0,Unknown,United Kingdom
551327,84228,Crushed,-4,2011-04-27 16:01:00,0.0,Unknown,United Kingdom
551328,21320,Unknown,-23,2011-04-27 16:08:00,0.0,Unknown,United Kingdom
551394,16015,Unknown,400,2011-04-28 12:37:00,0.0,Unknown,United Kingdom
551422,22084,Unknown,-150,2011-04-28 14:11:00,0.0,Unknown,United Kingdom
551429,10002,Unknown,-3,2011-04-28 15:05:00,0.0,Unknown,United Kingdom
551430,20966,Unknown,-3,2011-04-28 15:06:00,0.0,Unknown,United Kingdom
551431,44091A,Unknown,-2,2011-04-28 15:06:00,0.0,Unknown,United Kingdom
551432,21923,Unknown,-5,2011-04-28 15:06:00,0.0,Unknown,United Kingdom
551433,21784,Unknown,-2,2011-04-28 15:07:00,0.0,Unknown,United Kingdom
551434,20896,Unknown,-5,2011-04-28 15:07:00,0.0,Unknown,United Kingdom
551435,20825,Unknown,-5,2011-04-28 15:08:00,0.0,Unknown,United Kingdom
551441,85136B,Unknown,-4,2011-04-28 15:50:00,0.0,Unknown,United Kingdom
551442,85060,Unknown,-4,2011-04-28 15:50:00,0.0,Unknown,United Kingdom
551443,35920,Unknown,-4,2011-04-28 15:51:00,0.0,Unknown,United Kingdom
551444,35809B,Unknown,-4,2011-04-28 15:58:00,0.0,Unknown,United Kingdom
551446,35594,Unknown,-4,2011-04-28 15:58:00,0.0,Unknown,United Kingdom
551447,35004C,Unknown,-4,2011-04-28 15:59:00,0.0,Unknown,United Kingdom
551448,22734,Unknown,-4,2011-04-28 15:59:00,0.0,Unknown,United Kingdom
551449,22525,Unknown,-4,2011-04-28 16:00:00,0.0,Unknown,United Kingdom
551450,21410,Unknown,-4,2011-04-28 16:00:00,0.0,Unknown,United Kingdom
551451,21330,Unknown,-4,2011-04-28 16:01:00,0.0,Unknown,United Kingdom
551452,84715,Unknown,-3,2011-04-28 16:01:00,0.0,Unknown,United Kingdom
551453,82494L,Unknown,-3,2011-04-28 16:01:00,0.0,Unknown,United Kingdom
551454,78027,Unknown,-3,2011-04-28 16:02:00,0.0,Unknown,United Kingdom
551455,37333,Unknown,-1,2011-04-28 16:03:00,0.0,Unknown,United Kingdom
551456,22795,Unknown,-3,2011-04-28 16:03:00,0.0,Unknown,United Kingdom
551457,22719,Unknown,-3,2011-04-28 16:04:00,0.0,Unknown,United Kingdom
551458,22451,Unknown,3,2011-04-28 16:04:00,0.0,Unknown,United Kingdom
551459,22173,Unknown,-30,2011-04-28 16:04:00,0.0,Unknown,United Kingdom
551460,22173,Unknown,27,2011-04-28 16:05:00,0.0,Unknown,United Kingdom
551461,21806,Unknown,-3,2011-04-28 16:05:00,0.0,Unknown,United Kingdom
551553,22521,Unknown,-90,2011-05-03 10:15:00,0.0,Unknown,United Kingdom
551554,22720,Unknown,-4,2011-05-03 10:19:00,0.0,Unknown,United Kingdom
551565,85135A,Unknown,-7,2011-05-03 11:10:00,0.0,Unknown,United Kingdom
551567,21269,Unknown,13,2011-05-03 11:12:00,0.0,Unknown,United Kingdom
551568,21038,Unknown,-6,2011-05-03 11:12:00,0.0,Unknown,United Kingdom
551569,85226C,Unknown,-6,2011-05-03 11:13:00,0.0,Unknown,United Kingdom
551570,85189,Unknown,-6,2011-05-03 11:13:00,0.0,Unknown,United Kingdom
551571,47591A,Unknown,-6,2011-05-03 11:14:00,0.0,Unknown,United Kingdom
551572,37424,Unknown,-6,2011-05-03 11:15:00,0.0,Unknown,United Kingdom
551573,22726,Unknown,-5,2011-05-03 11:15:00,0.0,Unknown,United Kingdom
551574,21692,Unknown,-6,2011-05-03 11:16:00,0.0,Unknown,United Kingdom
551575,21412,Unknown,-6,2011-05-03 11:16:00,0.0,Unknown,United Kingdom
551577,90100,Unknown,-5,2011-05-03 11:19:00,0.0,Unknown,United Kingdom
551578,90037D,Unknown,-5,2011-05-03 11:19:00,0.0,Unknown,United Kingdom
551579,85098B,Unknown,-5,2011-05-03 11:20:00,0.0,Unknown,United Kingdom
551580,85084,Unknown,-5,2011-05-03 11:20:00,0.0,Unknown,United Kingdom
551581,84873A,Unknown,5,2011-05-03 11:20:00,0.0,Unknown,United Kingdom
551582,84857A,Unknown,-5,2011-05-03 11:21:00,0.0,Unknown,United Kingdom
551583,84482,Unknown,-5,2011-05-03 11:21:00,0.0,Unknown,United Kingdom
551586,21120,Unknown,-6,2011-05-03 11:24:00,0.0,Unknown,United Kingdom
551589,21854,Unknown,-2,2011-05-03 11:30:00,0.0,Unknown,United Kingdom
551663,84548,Unknown,-70,2011-05-03 12:34:00,0.0,Unknown,United Kingdom
551664,20933,Unknown,-3,2011-05-03 12:34:00,0.0,Unknown,United Kingdom
551666,84750A,Unknown,-10,2011-05-03 12:35:00,0.0,Unknown,United Kingdom
551667,84539,Unknown,6,2011-05-03 12:36:00,0.0,Unknown,United Kingdom
551668,22444,Unknown,-10,2011-05-03 12:37:00,0.0,Unknown,United Kingdom
551669,21355,Unknown,90,2011-05-03 12:38:00,0.0,Unknown,United Kingdom
551671,20734,Unknown,-10,2011-05-03 12:38:00,0.0,Unknown,United Kingdom
551672,84631,Unknown,-4,2011-05-03 12:39:00,0.0,Unknown,United Kingdom
551673,79192A,Unknown,-9,2011-05-03 12:39:00,0.0,Unknown,United Kingdom
551689,22625,Unknown,-9,2011-05-03 13:35:00,0.0,Unknown,United Kingdom
551690,21143,Unknown,-9,2011-05-03 13:35:00,0.0,Unknown,United Kingdom
551691,18098C,Unknown,10,2011-05-03 13:36:00,0.0,Unknown,United Kingdom
551692,84685,Unknown,14,2011-05-03 13:36:00,0.0,Unknown,United Kingdom
551694,47589,Unknown,2,2011-05-03 13:36:00,0.0,Unknown,United Kingdom
551695,22467,Unknown,-8,2011-05-03 13:37:00,0.0,Unknown,United Kingdom
551700,85144,Unknown,-38,2011-05-03 14:13:00,0.0,Unknown,United Kingdom
551701,84683,Unknown,-2,2011-05-03 14:15:00,0.0,Unknown,United Kingdom
551704,22656,Unknown,-2,2011-05-03 14:33:00,0.0,Unknown,United Kingdom
551705,22655,Damages/showroom Etc,-11,2011-05-03 14:35:00,0.0,Unknown,United Kingdom
551722,20975,Unknown,-170,2011-05-03 16:50:00,0.0,Unknown,United Kingdom
551723,22136,Unknown,-23,2011-05-03 16:51:00,0.0,Unknown,United Kingdom
551735,21656,Samples,-19,2011-05-04 10:25:00,0.0,Unknown,United Kingdom
551837,79164,Damages/credits From Asos.,-1512,2011-05-04 13:23:00,0.0,Unknown,United Kingdom
551838,35609A,Unknown,-51,2011-05-04 13:31:00,0.0,Unknown,United Kingdom
551900,20778,Unknown,2,2011-05-05 10:45:00,0.0,Unknown,United Kingdom
551964,20851,Unknown,1,2011-05-05 13:13:00,0.0,Unknown,United Kingdom
551965,21429,Unknown,1,2011-05-05 13:13:00,0.0,Unknown,United Kingdom
552050,84916,Unknown,-32,2011-05-06 10:08:00,0.0,Unknown,United Kingdom
552052,84917,Unknown,-8,2011-05-06 10:10:00,0.0,Unknown,United Kingdom
552175,23200,Mailout,100,2011-05-06 13:25:00,0.0,Unknown,United Kingdom
552177,23202,Mailout,100,2011-05-06 13:28:00,0.0,Unknown,United Kingdom
552178,23203,Mailout,100,2011-05-06 13:29:00,0.0,Unknown,United Kingdom
552187,23209,Mailout,100,2011-05-06 13:59:00,0.0,Unknown,United Kingdom
552214,84872A,Unknown,-12,2011-05-06 15:11:00,0.0,Unknown,United Kingdom
552215,17096,Unknown,-41,2011-05-06 15:12:00,0.0,Unknown,United Kingdom
552216,21363,Unknown,-19,2011-05-06 15:12:00,0.0,Unknown,United Kingdom
552218,84406B,Unknown,-38,2011-05-06 15:15:00,0.0,Unknown,United Kingdom
552219,22073,Unknown,-56,2011-05-06 15:16:00,0.0,Unknown,United Kingdom
552220,22202,Unknown,1,2011-05-06 15:20:00,0.0,Unknown,United Kingdom
552221,21043,Unknown,-38,2011-05-06 15:20:00,0.0,Unknown,United Kingdom
552222,21974,Unknown,-45,2011-05-06 15:22:00,0.0,Unknown,United Kingdom
552223,22524,Unknown,-49,2011-05-06 15:24:00,0.0,Unknown,United Kingdom
552224,84766,Unknown,-37,2011-05-06 15:25:00,0.0,Unknown,United Kingdom
552225,22775,Unknown,-40,2011-05-06 15:26:00,0.0,Unknown,United Kingdom
552226,22035,Unknown,-160,2011-05-06 15:26:00,0.0,Unknown,United Kingdom
552227,84596J,Unknown,70,2011-05-06 15:27:00,0.0,Unknown,United Kingdom
552228,84912B,Unknown,-93,2011-05-06 15:29:00,0.0,Unknown,United Kingdom
552230,20735,Black Mini Tape Measure,1,2011-05-06 15:43:00,0.0,Unknown,United Kingdom
552230,22617,Baking Set Spaceboy Design,1,2011-05-06 15:43:00,0.0,Unknown,United Kingdom
552230,37327,Asstd Multicolour Circles Mug,1,2011-05-06 15:43:00,0.0,Unknown,United Kingdom
552230,84375,Set Of 20 Kids Cookie Cutters,1,2011-05-06 15:43:00,0.0,Unknown,United Kingdom
552230,84969,Box Of 6 Assorted Colour Teaspoons,1,2011-05-06 15:43:00,0.0,Unknown,United Kingdom
552230,DOT,Dotcom Postage,1,2011-05-06 15:43:00,0.0,Unknown,United Kingdom
552331,22667,Damaged,-30,2011-05-09 10:24:00,0.0,Unknown,United Kingdom
552443,22796,Not Rcvd In 10/11/2010 Delivery,-360,2011-05-09 13:05:00,0.0,Unknown,United Kingdom
552527,20964,Unknown,2,2011-05-09 16:48:00,0.0,Unknown,United Kingdom
552653,22926,Unknown,-48,2011-05-10 14:12:00,0.0,Unknown,United Kingdom
552733,23059,Thrown Away-rusty,-2376,2011-05-11 10:48:00,0.0,Unknown,United Kingdom
552763,21137,Unknown,-25,2011-05-11 11:33:00,0.0,Unknown,United Kingdom
552766,22084,Unknown,-56,2011-05-11 11:41:00,0.0,Unknown,United Kingdom
552767,79164,Unknown,-47,2011-05-11 11:42:00,0.0,Unknown,United Kingdom
552768,22087,Unknown,-26,2011-05-11 11:43:00,0.0,Unknown,United Kingdom
552979,35970,Unknown,-217,2011-05-12 14:49:00,0.0,Unknown,United Kingdom
553000,47566,Party Bunting,4,2011-05-12 15:21:00,0.0,17667.0,United Kingdom
553041,22521,Unknown,-9,2011-05-13 09:01:00,0.0,Unknown,United Kingdom
553147,84879,Damaged,-160,2011-05-13 13:58:00,0.0,Unknown,United Kingdom
553163,22726,Unknown,1,2011-05-13 16:10:00,0.0,Unknown,United Kingdom
553349,22719,Unknown,1,2011-05-16 13:31:00,0.0,Unknown,United Kingdom
553391,37370,Sold As Set/6 By Dotcom,-786,2011-05-16 16:42:00,0.0,Unknown,United Kingdom
553394,15058A,Wet/rusty,-30,2011-05-16 16:47:00,0.0,Unknown,United Kingdom
553395,15058C,Wet/rusty,-30,2011-05-16 16:47:00,0.0,Unknown,United Kingdom
553396,22423,Damages,-21,2011-05-16 16:48:00,0.0,Unknown,United Kingdom
553398,37370,Damages/dotcom?,-590,2011-05-16 17:07:00,0.0,Unknown,United Kingdom
553399,84789,Unknown,-2,2011-05-16 17:08:00,0.0,Unknown,United Kingdom
553400,20803,Damages,-40,2011-05-16 17:09:00,0.0,Unknown,United Kingdom
553401,22060,Unknown,-16,2011-05-16 17:10:00,0.0,Unknown,United Kingdom
553413,21259,Unknown,-51,2011-05-17 09:45:00,0.0,Unknown,United Kingdom
553480,21143,Unknown,24,2011-05-17 11:51:00,0.0,Unknown,United Kingdom
553481,21181,On Cargo Order,192,2011-05-17 12:06:00,0.0,Unknown,United Kingdom
553521,85099F,Jumbo Bag Strawberry,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,48184,Doormat English Rose,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22692,Doormat Welcome To Our Home,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22684,French Blue Metal Door Sign 9,2,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22682,French Blue Metal Door Sign 7,3,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22686,French Blue Metal Door Sign No,11,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22683,French Blue Metal Door Sign 8,5,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22679,French Blue Metal Door Sign 4,4,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22678,French Blue Metal Door Sign 3,5,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22680,French Blue Metal Door Sign 5,2,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22677,French Blue Metal Door Sign 2,4,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22676,French Blue Metal Door Sign 1,2,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22666,Recipe Box Pantry Yellow Design,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22665,Recipe Box Blue Sketchbook Design,2,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22649,Strawberry Fairy Cake Teapot,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22646,Ceramic Strawberry Cake Money Bank,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22644,Ceramic Cherry Cake Money Bank,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22645,Ceramic Heart Fairy Cake Money Bank,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22637,Piggy Bank Retrospot,2,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22626,Black Kitchen Scales,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22559,Seaside Flying Disc,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22524,Childrens Garden Gloves Blue,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22520,Childs Garden Trowel Blue,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22518,Childs Garden Brush Blue,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22519,Childs Garden Brush Pink,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22515,Childs Garden Spade Pink,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22514,Childs Garden Spade Blue,2,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22430,Enamel Watering Can Cream,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22427,Enamel Flower Jug Cream,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22414,Doormat Neighbourhood Witch,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22365,Doormat Respectable House,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22363,Glass Jar Marmalade,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22362,Glass Jar Peacock Bath Salts,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22359,Glass Jar Kings Choice,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22356,Charlotte Bag Pink Polkadot,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22301,Coffee Mug Cat + Bird Design,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,22203,Milk Pan Red Retrospot,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,21889,Wooden Box Of Dominoes,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553521,21116,Owl Doorstop,1,2011-05-17 14:35:00,0.0,Unknown,United Kingdom
553539,22425,Enamel Colander Cream,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22414,Doormat Neighbourhood Witch,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22301,Coffee Mug Cat + Bird Design,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22201,Frying Pan Blue Polkadot,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,21922,Union Stripe With Fringe Hammock,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22692,Doormat Welcome To Our Home,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,21559,Strawberry Lunch Box With Cutlery,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,21116,Owl Doorstop,2,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,20711,Jumbo Bag Toys,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,20682,Red Retrospot Childrens Umbrella,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22843,Biscuit Tin Vintage Green,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22682,French Blue Metal Door Sign 7,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22679,French Blue Metal Door Sign 4,2,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22678,French Blue Metal Door Sign 3,5,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22677,French Blue Metal Door Sign 2,2,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22683,French Blue Metal Door Sign 8,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22666,Recipe Box Pantry Yellow Design,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22665,Recipe Box Blue Sketchbook Design,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22685,French Blue Metal Door Sign 0,2,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22676,French Blue Metal Door Sign 1,4,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22646,Ceramic Strawberry Cake Money Bank,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22520,Childs Garden Trowel Blue,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22523,Childs Garden Fork Pink,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22522,Childs Garden Fork Blue,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22519,Childs Garden Brush Pink,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
553539,22514,Childs Garden Spade Blue,1,2011-05-17 15:27:00,0.0,Unknown,United Kingdom
